name,run_time,spearman_avg,spearman_var,spearman_med,mae_avg,mae_var,mae_med
m1_val_rf_10_trees_mse_0.5_max_feat_14_max_depth,423.3436760902405,0.73800923750438641,0.061155648080915219,0.80530829353017808,13.809641963521157,36.691886401575822,12.751618045134398
m1_val_rf_10_trees_mse_0.5_max_feat_16_max_depth,433.57795000076294,0.72711695287266798,0.060240841462165837,0.81089882761615284,13.967916587965549,39.016706814768909,12.635889024516603
m1_val_rf_10_trees_mse_0.5_max_feat_18_max_depth,443.12626910209656,0.73044510138651808,0.058810914834268771,0.81285280069474597,14.154196949734486,41.402400394730954,12.949768007003042
m1_val_rf_10_trees_mse_0.8_max_feat_None_max_depth,529.2175760269165,0.72659485245570188,0.057362377798548116,0.79640686061658705,14.404904280821919,40.400103309372646,12.900208333333337
m1_val_rf_10_trees_mse_0.8_max_feat_2_max_depth,356.5736811161041,0.65713720638357387,0.076475371411316842,0.73735345201910552,14.064642510152311,37.764767747829431,13.054672461973041
m1_val_rf_10_trees_mse_0.8_max_feat_4_max_depth,382.4450421333313,0.77624301833820186,0.054307511747506157,0.85366912722535826,13.085829489893527,36.444571380973834,11.902925046950864
m1_val_rf_10_trees_mse_0.8_max_feat_6_max_depth,406.1898400783539,0.77699828692771244,0.058108778526908558,0.85117238384715588,13.23804709513224,38.951168469493219,12.173826493389113
m1_val_rf_10_trees_mse_0.8_max_feat_8_max_depth,427.1284930706024,0.76906432348515075,0.059764176543839115,0.84417064698219713,13.413491939468692,46.002458530025883,12.233148926585789
m1_val_rf_10_trees_mse_0.8_max_feat_10_max_depth,450.75740003585815,0.74915833427512613,0.060325717054654025,0.83114415979157619,13.661361154793807,39.832533820352467,12.288621343013894
m1_val_rf_10_trees_mse_0.8_max_feat_12_max_depth,467.6020588874817,0.73840940048418102,0.057420858519431371,0.81263569257490231,13.779111050950309,39.21366895861761,12.345843458800724
m1_val_rf_10_trees_mse_0.8_max_feat_14_max_depth,486.6569130420685,0.73165198460614156,0.061032633634137468,0.81529526704298738,14.21875487342723,39.801560931863776,12.995631790540701
m1_val_rf_10_trees_mse_0.8_max_feat_16_max_depth,502.1497230529785,0.74069617354373984,0.055805687457026951,0.81464394268345641,14.273062980559521,40.768181230869665,13.244960315802331
